Date,Open,High,Low,Close,Adj Close,Volume
2002-09-23,42150.000000,43600.000000,39200.000000,41000.000000,31594.984375,390800
2002-09-30,40800.000000,41700.000000,39600.000000,40500.000000,31209.677734,213600
2002-10-07,40400.000000,40400.000000,31900.000000,33800.000000,26046.593750,593100
2002-10-14,34500.000000,38000.000000,34500.000000,37450.000000,28859.324219,253800
2002-10-21,37000.000000,37450.000000,33650.000000,35000.000000,26971.328125,304700
2002-10-28,36500.000000,36900.000000,34550.000000,34800.000000,26817.203125,227400
2002-11-04,35400.000000,38100.000000,35000.000000,36400.000000,28050.177734,344300
2002-11-11,36200.000000,37200.000000,34600.000000,36700.000000,28281.365234,273200
2002-11-18,36700.000000,38250.000000,36650.000000,37250.000000,28705.195313,195400
2002-11-25,36750.000000,40500.000000,36750.000000,39300.000000,30284.945313,279500
2002-12-02,39300.000000,40350.000000,38500.000000,39500.000000,30439.070313,255200
2002-12-09,39050.000000,43000.000000,37550.000000,39100.000000,30130.826172,259900
2002-12-16,38600.000000,39000.000000,37600.000000,38400.000000,29591.396484,141600
2002-12-23,38500.000000,39200.000000,37500.000000,38000.000000,29283.154297,137600
2002-12-30,37900.000000,38500.000000,35500.000000,36200.000000,29030.042969,143700
2003-01-06,36700.000000,36700.000000,31100.000000,31850.000000,25541.625000,438800
2003-01-13,31500.000000,34400.000000,31300.000000,34050.000000,27305.878906,579600
2003-01-20,34000.000000,35000.000000,31500.000000,32700.000000,26223.271484,426800
2003-01-27,32000.000000,32400.000000,29900.000000,32150.000000,25782.205078,267300
2003-02-03,32000.000000,32250.000000,29000.000000,29100.000000,23336.304688,367000
2003-02-10,29000.000000,29000.000000,27050.000000,27700.000000,22213.597656,456700
2003-02-17,28200.000000,28850.000000,26750.000000,27800.000000,22293.792969,817900
2003-02-24,28100.000000,28400.000000,25200.000000,25500.000000,20449.337891,734900
2003-03-03,25100.000000,26650.000000,24800.000000,24800.000000,19887.986328,907900
2003-03-10,24200.000000,24600.000000,23050.000000,23500.000000,18845.470703,512500
2003-03-17,23500.000000,27100.000000,21900.000000,27000.000000,21652.244141,1042700
2003-03-24,27300.000000,27300.000000,24750.000000,26450.000000,21211.181641,455800
2003-03-31,25900.000000,26300.000000,23500.000000,26000.000000,20850.310547,584400
2003-04-07,27400.000000,29250.000000,26600.000000,28500.000000,22855.148438,750700
2003-04-14,29000.000000,31300.000000,28500.000000,30700.000000,24619.402344,825300
2003-04-21,30700.000000,31000.000000,26200.000000,26300.000000,21090.892578,593900
2003-04-28,25350.000000,28800.000000,25350.000000,28500.000000,22855.148438,459700
2003-05-05,28500.000000,29200.000000,27850.000000,28500.000000,22855.148438,401600
2003-05-12,28950.000000,29800.000000,27700.000000,28350.000000,22734.855469,316000
2003-05-19,27900.000000,30650.000000,26900.000000,30650.000000,24579.298828,507500
2003-05-26,30650.000000,33900.000000,30600.000000,31650.000000,25381.242188,642800
2003-06-02,31600.000000,32400.000000,30350.000000,31350.000000,25140.662109,417800
2003-06-09,30500.000000,32150.000000,30300.000000,31000.000000,24859.982422,529500
2003-06-16,31000.000000,31400.000000,29700.000000,29950.000000,24017.951172,562100
2003-06-23,29600.000000,30650.000000,29100.000000,30200.000000,24218.435547,259000
2003-06-30,30200.000000,31650.000000,29850.000000,30250.000000,24258.531250,404100
2003-07-07,30600.000000,32550.000000,30500.000000,31500.000000,25260.949219,937100
2003-07-14,31400.000000,32200.000000,29950.000000,30500.000000,24459.013672,344500
2003-07-21,30500.000000,31750.000000,30500.000000,31600.000000,25341.146484,394700
2003-07-28,32000.000000,35500.000000,31900.000000,35500.000000,28468.689453,735900
2003-08-04,35000.000000,35500.000000,30650.000000,30950.000000,24819.886719,579700
2003-08-11,30000.000000,31200.000000,29750.000000,31200.000000,25020.371094,306100
2003-08-18,31100.000000,32000.000000,29800.000000,30100.000000,24138.240234,667900
2003-08-25,30300.000000,30300.000000,28950.000000,29050.000000,23296.212891,489400
2003-09-01,29100.000000,30400.000000,28900.000000,29250.000000,23456.599609,466900
2003-09-08,29050.000000,30200.000000,28950.000000,30200.000000,24218.435547,253800
2003-09-15,29700.000000,29950.000000,27500.000000,27500.000000,22053.208984,495800
2003-09-22,26800.000000,28300.000000,25450.000000,26050.000000,20890.404297,495900
2003-09-29,25600.000000,27450.000000,24750.000000,26000.000000,20850.310547,327600
2003-10-06,26250.000000,27150.000000,26000.000000,27000.000000,21652.244141,330000
2003-10-13,27000.000000,27950.000000,26600.000000,27100.000000,21732.437500,474300
2003-10-20,27000.000000,27850.000000,25500.000000,25500.000000,20449.337891,423900
2003-10-27,25600.000000,27350.000000,25450.000000,26850.000000,21531.953125,382500
2003-11-03,26700.000000,28950.000000,26700.000000,28550.000000,22895.244141,1035300
2003-11-10,28550.000000,33050.000000,27600.000000,31800.000000,25501.527344,1259600
2003-11-17,32000.000000,32850.000000,28350.000000,29400.000000,23576.888672,792200
2003-11-24,29200.000000,31150.000000,29100.000000,31000.000000,24859.982422,342200
2003-12-01,30700.000000,32000.000000,30350.000000,32000.000000,25661.919922,471600
2003-12-08,31500.000000,32500.000000,30350.000000,32400.000000,25982.695313,405300
2003-12-15,33200.000000,33300.000000,30500.000000,31500.000000,25260.949219,495100
2003-12-22,31600.000000,31600.000000,30350.000000,30600.000000,24539.210938,165900
2003-12-29,29800.000000,31250.000000,29700.000000,30950.000000,24819.886719,166100
2004-01-05,30900.000000,31250.000000,29050.000000,29500.000000,24876.517578,538400
2004-01-12,29200.000000,31200.000000,29150.000000,30300.000000,25551.140625,609700
2004-01-19,30200.000000,30750.000000,30050.000000,30300.000000,25551.140625,196600
2004-01-26,30000.000000,30700.000000,29200.000000,30600.000000,25804.115234,403400
2004-02-02,30600.000000,31100.000000,29500.000000,29950.000000,25255.992188,359400
2004-02-09,29950.000000,30300.000000,29500.000000,30150.000000,25424.650391,336400
2004-02-16,30150.000000,30950.000000,29800.000000,30650.000000,25846.277344,258100
2004-02-23,30750.000000,31350.000000,30350.000000,30600.000000,25804.115234,402000
2004-03-01,30600.000000,32050.000000,30400.000000,31850.000000,26858.205078,557000
2004-03-08,32050.000000,33500.000000,30800.000000,31400.000000,26478.732422,1489000
2004-03-15,31700.000000,33100.000000,31700.000000,32850.000000,27701.474609,428000
2004-03-22,32950.000000,32950.000000,30400.000000,32000.000000,26984.699219,388800
2004-03-29,31800.000000,32700.000000,30650.000000,32150.000000,27111.189453,242100
2004-04-05,32150.000000,33400.000000,31750.000000,31950.000000,26942.533203,217500
2004-04-12,32300.000000,35500.000000,32300.000000,35500.000000,29936.144531,507500
2004-04-19,35750.000000,36900.000000,34500.000000,35000.000000,29514.509766,435700
2004-04-26,35200.000000,35850.000000,33350.000000,35350.000000,29809.658203,333300
2004-05-03,35850.000000,36200.000000,29600.000000,32050.000000,27026.863281,398700
2004-05-10,31600.000000,32000.000000,29300.000000,30400.000000,25635.464844,477600
2004-05-17,29800.000000,31100.000000,29400.000000,29700.000000,25045.173828,436000
2004-05-24,29800.000000,30750.000000,29200.000000,29950.000000,25255.992188,221800
2004-05-31,30000.000000,32150.000000,29900.000000,30600.000000,25804.115234,232400
2004-06-07,30000.000000,31400.000000,28350.000000,28500.000000,24033.246094,333300
2004-06-14,29150.000000,29950.000000,27950.000000,29400.000000,24792.191406,248100
2004-06-21,29000.000000,30800.000000,28800.000000,30800.000000,25972.769531,296500
2004-06-28,30700.000000,33650.000000,30700.000000,33300.000000,28080.949219,274000
2004-07-05,32750.000000,33800.000000,31700.000000,33200.000000,27996.619141,224500
2004-07-12,33500.000000,34000.000000,32200.000000,33700.000000,28418.259766,152000
2004-07-19,33800.000000,33900.000000,32100.000000,33000.000000,27827.968750,223100
2004-07-26,32850.000000,32850.000000,27900.000000,28450.000000,23991.085938,556900
2004-08-02,27800.000000,28350.000000,26350.000000,26600.000000,22431.033203,334200
2004-08-09,26300.000000,28100.000000,26300.000000,28100.000000,23695.941406,373000
2004-08-16,28300.000000,28300.000000,27300.000000,27950.000000,23569.445313,247400
2004-08-23,28150.000000,28750.000000,28050.000000,28650.000000,24159.736328,228200
2004-08-30,28700.000000,30400.000000,28600.000000,29200.000000,24623.535156,317600
2004-09-06,29200.000000,30150.000000,28000.000000,28950.000000,24412.720703,256100
2004-09-13,29750.000000,30450.000000,29050.000000,30250.000000,25508.972656,217000
2004-09-20,30500.000000,33950.000000,29050.000000,30550.000000,25761.953125,238400
2004-09-27,30550.000000,31200.000000,30300.000000,31000.000000,26141.427734,44000
2004-10-04,31300.000000,32200.000000,30950.000000,32000.000000,26984.699219,216800
2004-10-11,31350.000000,32600.000000,30300.000000,30750.000000,25930.609375,217900
2004-10-18,30050.000000,31200.000000,28450.000000,29200.000000,24623.535156,391400
2004-10-25,29100.000000,29400.000000,28100.000000,28800.000000,24286.224609,259500
2004-11-01,29000.000000,29500.000000,28300.000000,29350.000000,24750.029297,230100
2004-11-08,29300.000000,29350.000000,28550.000000,28550.000000,24075.410156,286700
2004-11-15,28500.000000,28950.000000,27350.000000,27750.000000,23400.796875,352200
2004-11-22,27700.000000,28250.000000,27350.000000,27450.000000,23147.812500,194200
2004-11-29,27600.000000,28100.000000,26900.000000,27450.000000,23147.812500,628900
2004-12-06,27700.000000,27900.000000,27300.000000,27500.000000,23189.972656,213200
2004-12-13,27950.000000,29050.000000,27600.000000,28700.000000,24201.902344,398500
2004-12-20,28800.000000,29650.000000,28350.000000,28600.000000,24117.572266,235200
2004-12-27,28900.000000,28950.000000,27450.000000,27450.000000,23147.812500,287800
2005-01-03,27850.000000,28400.000000,27050.000000,27550.000000,23857.777344,573900
2005-01-10,27550.000000,28400.000000,27500.000000,28300.000000,24507.267578,308300
2005-01-17,28750.000000,29550.000000,28000.000000,29300.000000,25373.244141,311900
2005-01-24,29500.000000,30950.000000,29450.000000,30000.000000,25979.433594,446400
2005-01-31,29900.000000,30350.000000,27500.000000,27950.000000,24204.169922,452200
2005-02-07,28050.000000,29900.000000,28050.000000,29500.000000,25546.441406,201200
2005-02-14,29300.000000,31800.000000,29300.000000,31800.000000,27538.199219,362900
2005-02-21,31800.000000,33400.000000,31500.000000,33400.000000,28923.773438,280300
2005-02-28,32900.000000,34150.000000,32850.000000,33850.000000,29313.460938,124700
2005-03-07,34150.000000,38000.000000,33000.000000,33800.000000,29270.162109,240400
2005-03-14,33700.000000,34800.000000,32900.000000,32900.000000,28490.777344,414900
2005-03-21,34500.000000,34500.000000,32800.000000,34200.000000,29616.552734,305100
2005-03-28,34200.000000,34300.000000,32850.000000,33700.000000,29183.562500,229500
2005-04-04,33150.000000,34550.000000,33000.000000,34550.000000,29919.640625,701300
2005-04-11,34500.000000,35700.000000,33800.000000,34700.000000,30049.546875,320100
2005-04-18,34400.000000,35300.000000,33500.000000,33950.000000,29400.060547,542300
2005-04-25,34000.000000,34250.000000,32150.000000,32900.000000,28490.777344,289700
2005-05-02,32900.000000,36650.000000,32750.000000,36300.000000,31435.115234,209500
2005-05-09,36300.000000,36800.000000,34550.000000,35000.000000,30309.335938,380100
2005-05-16,34700.000000,36300.000000,34700.000000,36300.000000,31435.115234,235100
2005-05-23,36300.000000,37000.000000,35400.000000,36500.000000,31608.308594,223400
2005-05-30,36000.000000,42900.000000,36000.000000,40300.000000,34899.039063,702400
2005-06-06,40300.000000,41050.000000,39600.000000,40150.000000,34769.144531,263100
2005-06-13,39600.000000,45000.000000,39600.000000,44500.000000,38536.164063,252000
2005-06-20,44900.000000,46300.000000,41450.000000,42150.000000,36501.097656,288500
2005-06-27,42000.000000,42700.000000,40800.000000,41200.000000,35678.425781,220600
2005-07-04,41200.000000,42000.000000,39800.000000,41500.000000,35938.210938,181300
2005-07-11,41500.000000,43000.000000,40600.000000,42750.000000,37020.687500,292400
2005-07-18,42500.000000,49400.000000,42100.000000,46450.000000,40224.824219,435500
2005-07-25,46700.000000,49550.000000,46350.000000,49100.000000,42519.671875,328600
2005-08-01,49200.000000,53100.000000,49200.000000,51500.000000,44598.027344,214900
2005-08-08,51500.000000,55300.000000,50700.000000,55300.000000,47888.753906,273100
2005-08-15,55300.000000,56500.000000,53100.000000,53300.000000,46156.789063,355300
2005-08-22,53600.000000,54800.000000,52300.000000,52900.000000,45810.402344,390600
2005-08-29,51400.000000,54900.000000,51000.000000,54000.000000,46762.984375,165100
2005-09-05,53600.000000,55500.000000,52800.000000,54000.000000,46762.984375,432000
2005-09-12,55000.000000,55000.000000,51300.000000,53500.000000,46329.992188,350600
2005-09-19,53500.000000,61800.000000,53000.000000,57000.000000,49360.921875,745600
2005-09-26,57600.000000,61900.000000,56800.000000,59900.000000,51872.269531,294737
2005-10-03,59900.000000,61100.000000,59500.000000,61000.000000,52824.843750,181550
2005-10-10,60900.000000,61600.000000,58400.000000,58700.000000,50833.093750,234385
2005-10-17,58700.000000,61000.000000,58100.000000,59500.000000,51525.871094,191820
2005-10-24,59500.000000,61000.000000,56300.000000,56300.000000,48754.742188,211750
2005-10-31,57300.000000,58000.000000,55100.000000,55300.000000,47888.753906,246450
2005-11-07,55300.000000,55900.000000,53400.000000,54200.000000,46936.175781,342464
2005-11-14,53800.000000,57600.000000,52400.000000,57500.000000,49793.914063,565630
2005-11-21,57100.000000,62900.000000,54800.000000,62800.000000,54383.609375,408189
2005-11-28,61200.000000,62300.000000,58100.000000,60700.000000,52565.046875,256613
2005-12-05,60700.000000,60700.000000,58000.000000,58100.000000,50313.503906,132390
2005-12-12,58700.000000,60400.000000,54900.000000,54900.000000,47542.367188,340100
2005-12-19,54900.000000,58000.000000,54600.000000,56800.000000,49187.726563,251894
2005-12-26,58000.000000,58000.000000,54700.000000,55000.000000,47628.957031,92935
2006-01-02,54700.000000,61100.000000,54500.000000,61000.000000,53763.121094,219166
2006-01-09,61000.000000,66600.000000,61000.000000,65000.000000,57288.582031,214151
2006-01-16,63700.000000,66400.000000,60000.000000,60000.000000,52881.757813,155157
2006-01-23,60100.000000,64900.000000,59400.000000,63500.000000,55966.527344,277060
2006-01-30,63500.000000,63500.000000,59500.000000,59900.000000,52793.625000,100583
2006-02-06,59900.000000,62500.000000,58000.000000,58800.000000,51824.128906,147731
2006-02-13,58900.000000,61900.000000,58200.000000,61300.000000,54027.531250,122691
2006-02-20,62200.000000,64000.000000,59500.000000,62500.000000,55085.160156,127614
2006-02-27,62200.000000,65000.000000,61700.000000,62100.000000,54732.621094,127136
2006-03-06,62200.000000,67300.000000,62200.000000,64900.000000,57200.441406,208389
2006-03-13,64900.000000,71200.000000,62800.000000,68400.000000,60285.203125,175056
2006-03-20,67900.000000,70300.000000,66300.000000,70100.000000,61783.523438,156880
2006-03-27,69100.000000,75000.000000,67400.000000,68000.000000,59932.664063,171146
2006-04-03,68000.000000,70000.000000,66800.000000,69200.000000,60990.292969,243556
2006-04-10,69200.000000,78500.000000,69100.000000,75000.000000,66102.203125,288974
2006-04-17,74700.000000,76100.000000,64300.000000,75900.000000,66895.406250,217606
2006-04-24,75800.000000,79000.000000,74100.000000,75300.000000,66366.609375,229509
2006-05-01,75300.000000,83000.000000,74300.000000,78000.000000,68746.289063,225124
2006-05-08,82000.000000,82000.000000,75500.000000,75500.000000,66542.890625,157483
2006-05-15,74600.000000,75400.000000,71200.000000,75400.000000,66454.750000,120402
2006-05-22,71200.000000,77200.000000,70000.000000,72900.000000,64251.347656,167408
2006-05-29,72200.000000,74300.000000,70000.000000,72500.000000,63898.792969,200730
2006-06-05,73500.000000,73500.000000,59000.000000,63500.000000,55966.527344,199575
2006-06-12,65200.000000,66000.000000,61900.000000,66000.000000,58169.929688,143613
2006-06-19,65300.000000,68800.000000,63100.000000,65600.000000,57817.390625,261648
2006-06-26,66400.000000,81900.000000,66400.000000,81900.000000,72183.609375,195900
2006-07-03,81900.000000,82700.000000,78100.000000,78800.000000,69451.382813,178533
2006-07-10,78800.000000,80600.000000,70000.000000,72000.000000,63458.117188,206100
2006-07-17,72000.000000,76700.000000,70500.000000,73600.000000,64868.292969,195538
2006-07-24,73800.000000,80000.000000,72300.000000,76900.000000,67776.789063,267625
2006-07-31,77500.000000,78400.000000,69500.000000,74900.000000,66014.054688,309092
2006-08-07,74900.000000,77500.000000,73700.000000,75300.000000,66366.609375,202535
2006-08-14,76000.000000,76900.000000,73900.000000,75500.000000,66542.890625,95496
2006-08-21,75000.000000,76200.000000,74000.000000,74600.000000,65749.640625,160784
2006-08-28,73000.000000,75100.000000,72800.000000,74100.000000,65308.960938,135820
2006-09-04,74000.000000,74500.000000,71200.000000,72100.000000,63546.246094,161293
2006-09-11,72000.000000,75900.000000,71600.000000,75100.000000,66190.328125,366745
2006-09-18,75100.000000,77500.000000,74200.000000,77100.000000,67953.062500,188662
2006-09-25,77900.000000,79000.000000,74100.000000,74600.000000,65749.640625,191294
2006-10-02,75500.000000,78400.000000,74800.000000,74800.000000,65925.929688,35903
2006-10-09,76000.000000,78000.000000,72000.000000,75500.000000,66542.890625,163791
2006-10-16,75200.000000,77600.000000,73000.000000,76800.000000,67688.648438,449988
2006-10-23,76900.000000,90400.000000,76900.000000,88300.000000,77824.320313,224736
2006-10-30,88000.000000,94900.000000,84200.000000,91700.000000,80820.945313,162834
2006-11-06,91700.000000,94000.000000,88600.000000,91100.000000,80292.125000,130199
2006-11-13,90000.000000,94200.000000,88800.000000,93300.000000,82231.132813,92711
2006-11-20,93300.000000,107000.000000,93300.000000,101000.000000,89017.632813,423074
2006-11-27,103000.000000,109500.000000,99900.000000,100000.000000,88136.273438,169439
2006-12-04,102000.000000,111000.000000,101000.000000,109500.000000,96509.210938,137215
2006-12-11,109500.000000,131000.000000,105000.000000,123000.000000,108407.609375,213044
2006-12-18,123000.000000,136500.000000,122500.000000,124000.000000,109288.960938,256372
2006-12-25,124000.000000,125000.000000,120500.000000,123500.000000,108848.296875,79508
2007-01-01,123500.000000,130000.000000,105000.000000,106000.000000,94225.539063,150909
2007-01-08,108000.000000,118500.000000,101000.000000,118500.000000,105337.062500,179268
2007-01-15,120500.000000,128500.000000,115500.000000,125000.000000,111115.031250,290665
2007-01-22,121500.000000,123000.000000,115000.000000,116500.000000,103559.203125,163297
2007-01-29,118000.000000,119500.000000,111500.000000,119000.000000,105781.507813,138466
2007-02-05,119000.000000,121500.000000,114500.000000,119500.000000,106225.960938,259172
2007-02-12,118000.000000,120000.000000,109500.000000,111000.000000,98670.156250,258367
2007-02-19,111000.000000,111500.000000,105500.000000,107000.000000,95114.476563,150525
2007-02-26,107500.000000,115500.000000,107000.000000,109000.000000,96892.304688,193170
2007-03-05,107000.000000,109000.000000,101000.000000,106000.000000,94225.539063,166558
2007-03-12,107500.000000,114000.000000,106500.000000,107500.000000,95558.921875,201896
2007-03-19,107500.000000,125500.000000,107000.000000,120000.000000,106670.429688,348715
2007-03-26,120000.000000,121000.000000,112000.000000,116000.000000,103114.757813,114532
2007-04-02,116000.000000,123500.000000,113500.000000,122000.000000,108448.273438,150135
2007-04-09,123500.000000,138500.000000,118500.000000,130000.000000,115559.648438,196156
2007-04-16,130500.000000,137500.000000,124500.000000,134500.000000,119559.781250,256597
2007-04-23,129000.000000,135000.000000,125000.000000,125000.000000,111115.031250,235271
2007-04-30,127000.000000,128500.000000,116500.000000,121500.000000,108003.812500,292361
2007-05-07,120500.000000,130500.000000,120500.000000,129000.000000,114670.710938,337454
2007-05-14,128000.000000,129500.000000,123500.000000,125000.000000,111115.031250,204418
2007-05-21,123500.000000,128500.000000,121000.000000,128500.000000,114226.242188,255615
2007-05-28,130000.000000,151000.000000,129500.000000,139500.000000,124004.382813,360334
2007-06-04,137000.000000,144500.000000,131000.000000,140500.000000,124893.296875,307184
2007-06-11,141500.000000,142000.000000,130500.000000,138500.000000,123115.453125,315216
2007-06-18,141500.000000,143000.000000,134000.000000,137500.000000,122226.523438,290710
2007-06-25,136500.000000,140000.000000,133000.000000,134000.000000,119115.304688,151966
2007-07-02,131000.000000,139500.000000,127500.000000,139000.000000,123559.906250,368548
2007-07-09,135500.000000,136000.000000,120000.000000,121000.000000,107559.351563,668862
2007-07-16,122500.000000,134000.000000,122500.000000,130500.000000,116004.093750,515523
2007-07-23,132000.000000,136000.000000,124500.000000,126500.000000,112448.414063,328206
2007-07-30,128000.000000,131000.000000,118000.000000,129500.000000,115115.164063,350848
2007-08-06,129000.000000,134500.000000,124500.000000,128000.000000,113781.789063,172914
2007-08-13,128000.000000,131000.000000,111500.000000,113500.000000,100892.453125,200117
2007-08-20,116500.000000,133000.000000,116000.000000,127500.000000,113337.328125,177065
2007-08-27,129000.000000,144000.000000,128000.000000,143000.000000,127115.601563,251395
2007-09-03,144000.000000,147000.000000,138500.000000,142000.000000,126226.664063,252135
2007-09-10,141500.000000,145500.000000,135500.000000,145500.000000,129337.906250,267726
2007-09-17,145500.000000,165500.000000,142500.000000,159000.000000,141338.328125,204255
2007-09-24,159000.000000,178500.000000,158000.000000,165000.000000,146671.828125,100353
2007-10-01,160500.000000,167000.000000,159500.000000,164500.000000,146227.375000,151181
2007-10-08,164500.000000,198500.000000,164500.000000,174500.000000,155116.578125,384239
2007-10-15,175000.000000,177000.000000,160000.000000,164500.000000,146227.375000,234267
2007-10-22,156500.000000,185000.000000,150000.000000,180000.000000,160005.625000,231651
2007-10-29,180000.000000,229500.000000,172500.000000,208500.000000,185339.875000,991908
2007-11-05,211000.000000,221500.000000,190000.000000,211000.000000,187562.171875,405594
2007-11-12,205000.000000,214000.000000,185000.000000,197000.000000,175117.265625,294104
2007-11-19,203500.000000,209500.000000,159000.000000,174000.000000,154672.125000,372547
2007-11-26,175500.000000,201000.000000,171000.000000,195500.000000,173783.906250,354745
2007-12-03,193500.000000,203000.000000,190500.000000,198000.000000,176006.218750,183920
2007-12-10,195000.000000,204500.000000,192500.000000,198000.000000,176006.218750,241556
2007-12-17,197000.000000,206500.000000,188500.000000,194000.000000,172450.515625,143058
